date,symbol,name,open,high,low,close,volume,amount,pct_change,turnover_rate,amplitude,change
2021-02-09,159852,软件ETF,0.984,0.999,0.978,0.999,373117.0,36900657.0,2.57,0.33,2.16,0.025
2021-02-10,159852,软件ETF,0.999,1.017,0.995,1.013,601271.0,60653649.0,1.4,0.54,2.2,0.014
2021-02-18,159852,软件ETF,1.022,1.038,1.02,1.024,833666.0,85775371.0,1.09,0.74,1.78,0.011
2021-02-19,159852,软件ETF,1.025,1.037,1.016,1.034,537852.0,55144238.0,0.98,0.48,2.05,0.01
2021-02-22,159852,软件ETF,1.035,1.045,1.018,1.019,524830.0,54260928.0,-1.45,0.47,2.61,-0.015
2021-02-23,159852,软件ETF,1.02,1.023,1.008,1.011,237533.0,24123660.0,-0.79,0.21,1.47,-0.008
2021-02-24,159852,软件ETF,1.012,1.024,0.995,1.005,298989.0,30191264.0,-0.59,0.27,2.87,-0.006
2021-02-25,159852,软件ETF,1.005,1.011,0.987,0.993,385585.0,38274741.0,-1.19,0.34,2.39,-0.012
2021-02-26,159852,软件ETF,0.992,0.992,0.974,0.981,220550.0,21621312.0,-1.21,0.2,1.81,-0.012
2021-03-01,159852,软件ETF,0.982,1.001,0.982,1.0,186804.0,18548852.0,1.94,0.17,1.94,0.019
2021-03-02,159852,软件ETF,1.001,1.004,0.987,0.992,205465.0,20469564.0,-0.8,0.18,1.7,-0.008
2021-03-03,159852,软件ETF,0.992,1.001,0.989,1.001,141845.0,14123167.0,0.91,0.13,1.21,0.009
2021-03-04,159852,软件ETF,1.001,1.001,0.978,0.982,257419.0,25407540.0,-1.9,0.23,2.3,-0.019
2021-03-05,159852,软件ETF,0.98,0.996,0.971,0.992,165132.0,16285816.0,1.02,0.15,2.55,0.01
2021-03-08,159852,软件ETF,0.999,1.001,0.967,0.968,291980.0,28811571.0,-2.42,0.26,3.43,-0.024
2021-03-09,159852,软件ETF,0.967,0.968,0.933,0.946,299222.0,28583143.0,-2.27,0.27,3.62,-0.022
2021-03-10,159852,软件ETF,0.955,0.965,0.947,0.949,261429.0,24966016.0,0.32,0.23,1.9,0.003
2021-03-11,159852,软件ETF,0.949,0.959,0.944,0.956,270962.0,25818156.0,0.74,0.24,1.58,0.007
2021-03-12,159852,软件ETF,0.959,0.96,0.935,0.944,347831.0,32792320.0,-1.26,0.31,2.62,-0.012
2021-03-15,159852,软件ETF,0.944,0.944,0.917,0.926,318652.0,29649841.0,-1.91,0.28,2.86,-0.018
2021-03-16,159852,软件ETF,0.918,0.936,0.918,0.929,345555.0,32047638.0,0.32,0.31,1.94,0.003
2021-03-17,159852,软件ETF,0.929,0.941,0.917,0.939,371407.0,34759423.0,1.08,0.33,2.58,0.01
2021-03-18,159852,软件ETF,0.938,0.948,0.938,0.946,255295.0,24108908.0,0.75,0.23,1.06,0.007
2021-03-19,159852,软件ETF,0.944,0.944,0.925,0.93,319574.0,29771730.0,-1.69,0.29,2.01,-0.016
2021-03-22,159852,软件ETF,0.935,0.959,0.931,0.958,191572.0,18201506.0,3.01,0.17,3.01,0.028
2021-03-23,159852,软件ETF,0.958,0.961,0.942,0.948,378271.0,35905694.0,-1.04,0.34,1.98,-0.01
2021-03-24,159852,软件ETF,0.948,0.949,0.936,0.939,312448.0,29412082.0,-0.95,0.28,1.37,-0.009
2021-03-25,159852,软件ETF,0.939,0.953,0.929,0.948,332075.0,31399752.0,0.96,0.3,2.56,0.009
2021-03-26,159852,软件ETF,0.948,0.977,0.948,0.973,404270.0,39036578.0,2.64,0.36,3.06,0.025
2021-03-29,159852,软件ETF,0.973,0.977,0.96,0.963,269064.0,26051512.0,-1.03,0.24,1.75,-0.01
2021-03-30,159852,软件ETF,0.963,0.976,0.962,0.973,309017.0,30037077.0,1.04,0.28,1.45,0.01
2021-03-31,159852,软件ETF,0.973,0.976,0.963,0.971,255929.0,24819729.0,-0.21,0.23,1.34,-0.002
2021-04-01,159852,软件ETF,0.971,0.986,0.969,0.983,397131.0,38954444.0,1.24,0.35,1.75,0.012
2021-04-02,159852,软件ETF,0.98,0.995,0.98,0.983,297873.0,29418422.0,0.0,0.27,1.53,0.0
2021-04-06,159852,软件ETF,0.983,0.998,0.983,0.995,360710.0,35813761.0,1.22,0.32,1.53,0.012
2021-04-07,159852,软件ETF,0.996,0.996,0.975,0.984,328851.0,32252179.0,-1.11,0.29,2.11,-0.011
2021-04-08,159852,软件ETF,0.984,0.993,0.981,0.987,236794.0,23432163.0,0.3,0.21,1.22,0.003
2021-04-09,159852,软件ETF,0.987,0.987,0.976,0.98,320781.0,31409834.0,-0.71,0.29,1.11,-0.007
2021-04-12,159852,软件ETF,0.979,0.982,0.957,0.96,292003.0,28286610.0,-2.04,0.26,2.55,-0.02
2021-04-13,159852,软件ETF,0.959,0.975,0.959,0.965,399160.0,38635827.0,0.52,0.36,1.67,0.005
2021-04-14,159852,软件ETF,0.975,0.986,0.969,0.984,261412.0,25584741.0,1.97,0.23,1.76,0.019
2021-04-15,159852,软件ETF,0.984,0.985,0.976,0.983,328548.0,32217238.0,-0.1,0.29,0.91,-0.001
