date,symbol,name,open,high,low,close,volume,amount,pct_change,turnover_rate,source_file,amplitude,change
2021-01-13,515170,,1.04,1.06,0.99,1.003,1449873950.0,1466440696.0,,,sina:515170,,
2021-01-14,515170,,0.998,0.999,0.971,0.976,521996000.0,512063789.0,,,sina:515170,,
2021-01-15,515170,,0.975,0.975,0.932,0.956,619105500.0,586490425.0,,,sina:515170,,
2021-01-18,515170,,0.945,0.953,0.933,0.948,436653400.0,411959875.0,,,sina:515170,,
2021-01-19,515170,,0.951,0.962,0.926,0.93,553108200.0,519832657.0,,,sina:515170,,
2021-01-20,515170,,0.927,0.94,0.909,0.937,377462900.0,349928031.0,,,sina:515170,,
2021-01-21,515170,,0.937,0.965,0.935,0.959,431483600.0,410194768.0,,,sina:515170,,
2021-01-22,515170,,0.959,0.966,0.95,0.959,239287800.0,228794776.0,,,sina:515170,,
2021-01-25,515170,,0.955,1.004,0.954,1.003,537371805.0,532097219.0,,,sina:515170,,
2021-01-26,515170,,1.004,1.006,0.98,0.983,311341000.0,307858137.0,,,sina:515170,,
2021-01-27,515170,,0.974,0.974,0.941,0.96,282690474.0,270473754.0,,,sina:515170,,
2021-01-28,515170,,0.945,0.958,0.935,0.939,249653456.0,235780272.0,,,sina:515170,,
2021-01-29,515170,,0.948,0.962,0.939,0.95,259248656.0,246964391.0,,,sina:515170,,
2021-02-01,515170,,0.952,0.967,0.944,0.949,175089756.0,167019463.0,,,sina:515170,,
2021-02-02,515170,,0.948,0.983,0.947,0.981,340537877.0,331126038.0,,,sina:515170,,
2021-02-03,515170,,0.981,0.988,0.969,0.98,198786332.0,194348216.0,,,sina:515170,,
2021-02-04,515170,,0.975,1.002,0.971,0.987,285180800.0,282531272.0,,,sina:515170,,
2021-02-05,515170,,0.987,1.015,0.983,0.996,436803014.0,438493689.0,,,sina:515170,,
2021-02-08,515170,,1.003,1.02,0.985,1.004,205336400.0,205780649.0,,,sina:515170,,
2021-02-09,515170,,1.004,1.029,0.998,1.028,381824681.0,389000496.0,,,sina:515170,,
2021-02-10,515170,,1.032,1.069,1.03,1.065,475221905.0,502327490.0,,,sina:515170,,
2021-02-18,515170,,1.083,1.092,1.021,1.027,313153419.0,329509973.0,,,sina:515170,,
2021-02-19,515170,,1.025,1.041,0.995,1.038,233961614.0,238658191.0,,,sina:515170,,
2021-02-22,515170,,1.03,1.032,0.968,0.973,524131600.0,518041552.0,,,sina:515170,,
2021-02-23,515170,,0.96,0.981,0.955,0.965,178186000.0,172643801.0,,,sina:515170,,
2021-02-24,515170,,0.966,0.968,0.91,0.922,552559200.0,513490956.0,,,sina:515170,,
2021-02-25,515170,,0.928,0.931,0.899,0.906,351192400.0,320118791.0,,,sina:515170,,
2021-02-26,515170,,0.891,0.901,0.868,0.886,377605300.0,334541208.0,,,sina:515170,,
2021-03-01,515170,,0.89,0.903,0.882,0.896,232964000.0,208122974.0,,,sina:515170,,
2021-03-02,515170,,0.901,0.907,0.863,0.873,304594200.0,268758522.0,,,sina:515170,,
2021-03-03,515170,,0.87,0.89,0.863,0.889,191595200.0,168463363.0,,,sina:515170,,
